ASV Id,log2 (Fold Change),p value ,FDR adjusted q value,Contrast (which fractions are we comparing?),Kingdom,Phylum,Class,Order,Family,Genus,Cumulative relative abuncance in soil,Cumulative relative abuncance in root,Cumulative relative abuncance in shoot
ASV3341,3.323421391,0.198189683,0.375057692,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,0,6.13E-05,0
ASV3342,1.824243604,NA,NA,Root-Shoot,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,1.15E-05,5.49E-05,5.17E-06
ASV3343,-2.176784605,0.294094571,0.485743765,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Porphyrobacter,0,7.66E-06,7.29E-05
ASV3344,-2.083528087,0.338505594,0.535088543,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,7.02E-05,8.07E-06,6.28E-05
ASV3345,-8.418971026,0.006786876,0.027816745,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,0,2.13E-05,7.58E-05
ASV3347,-0.492321825,0.659136589,0.799821039,Root-Shoot,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,0.000183102,1.06E-05,1.30E-05
ASV3349,20.27074196,3.98E-12,8.07E-11,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.000109022,3.61E-05,0
ASV335,0.323538983,0.73188486,0.85303812,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA,0.002199597,0.000248323,0.000206745
ASV3351,2.214669849,NA,NA,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,0,5.39E-05,0
ASV3353,-2.036023871,0.091403126,0.218710851,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,0.000179894,3.65E-06,2.53E-05
ASV3354,-0.970162787,0.687571955,0.819388581,Root-Shoot,Bacteria,Chloroflexi,Ktedonobacteria,C0119,NA,NA,0.000167876,1.03E-05,1.11E-05
ASV3355,3.363960813,0.242045532,0.430544495,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,0,8.00E-05,8.93E-07
ASV3357,2.019317119,NA,NA,Root-Shoot,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus,0,6.30E-05,1.16E-05
ASV3358,0.47202897,0.762553065,0.871537531,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,TRA3-20,NA,0.000161108,1.77E-05,3.70E-06
ASV3359,-1.766838471,0.251777865,0.441842036,Root-Shoot,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,0.000176503,5.56E-06,2.67E-05
ASV336,-3.08296798,0.017718838,0.061414559,Root-Shoot,Bacteria,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria_Incertae_Sedis,Unknown_Family,Leptolyngbya_EcFYyyy-00,1.56E-05,0.00023513,0.001032905
ASV3360,-2.680247617,0.161416502,0.327295533,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,0.000145341,1.82E-05,2.14E-05
ASV3361,5.507253796,0.07671372,0.192349379,Root-Shoot,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,0,3.48E-05,2.29E-05
ASV3362,-0.039504038,0.977933322,1,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,0.000155984,1.39E-05,9.99E-06
ASV3363,-0.91182964,0.473590609,0.654885097,Root-Shoot,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,4.21E-06,3.22E-05,3.04E-05
ASV3364,-0.597889812,0.847530957,0.927627208,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,0,6.87E-05,2.72E-05
ASV3365,0.893401705,0.706050702,0.833493193,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA,0.000159578,1.11E-05,0
ASV3366,2.732747611,0.171453432,0.340772667,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,0.000147603,1.88E-05,8.33E-06
ASV3367,-10.86033697,0.000458921,0.002707294,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Aetherobacter,0,3.84E-05,6.14E-05
ASV3368,4.655699932,0.134816366,0.290149133,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,8.82E-05,2.07E-05,9.20E-06
ASV3369,-1.687787566,0.587696735,0.744589226,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Archangium,5.77E-05,2.16E-05,3.37E-05
ASV3371,3.181238727,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,0,5.95E-05,0
ASV3372,2.269935819,0.458340304,0.641285668,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,0,8.39E-05,1.65E-06
ASV3376,0.915310894,0.589359606,0.745660909,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,8.94E-05,3.43E-05,1.27E-05
ASV3378,-3.815989879,0.006838036,0.028015292,Root-Shoot,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,8.13E-05,1.11E-05,2.97E-05
ASV338,1.595739062,0.15695399,0.321454744,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.001521817,0.000426962,0.000297691
ASV3382,-29.18850096,7.64E-30,6.97E-28,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,2.39E-05,0,7.38E-05
ASV3384,-4.127876147,0.075198064,0.189289778,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,0,0,9.82E-05
ASV3386,3.757185809,0.116671831,0.261787817,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,0,6.35E-05,0
ASV3387,-0.380806397,0.748413221,0.862742505,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,TRA3-20,NA,0.000162624,9.23E-06,1.18E-05
ASV3388,-6.107466634,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,0.000103821,2.52E-05,2.11E-05
ASV3389,2.420314848,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,0,5.77E-05,1.15E-05
ASV339,-1.038863719,0.14779062,0.309936197,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,NA,9.67E-05,0.00041154,0.000913641
ASV3390,5.739916349,0.012194248,0.044908292,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,NA,0,5.22E-05,1.73E-05
ASV3392,-4.356566811,0.003787458,0.016854583,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,0,0,9.75E-05
ASV3394,-1.846543907,0.206193348,0.385812495,Root-Shoot,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,0.000203504,6.48E-06,2.47E-05
ASV3395,-4.939264726,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,6.67E-05,1.67E-05,3.02E-05
ASV3397,-1.320916749,0.407404092,0.597456448,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,7.58E-05,1.39E-05,3.20E-05
ASV3399,3.348919476,0.038042299,0.112457704,Root-Shoot,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,0,6.98E-05,0
ASV34,2.346570539,4.03E-09,5.52E-08,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,0.001849321,0.006812083,0.001060431
ASV340,-1.422725364,0.062297344,0.164572276,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,0.001871965,0.000192422,0.000399862
ASV3400,0.424772699,0.83993462,0.92214784,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS_17,NA,0,4.97E-05,2.36E-05
ASV3404,-1.341582202,0.4560133,0.639448387,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,0.000116026,1.54E-05,3.34E-05
ASV3405,-0.652736948,0.746052426,0.861330914,Root-Shoot,Bacteria,Actinobacteria,Acidimicrobiia,NA,NA,NA,0.00013863,9.63E-06,2.03E-05
ASV3406,-2.120034846,0.082708231,0.203280029,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,0.000177631,7.09E-06,1.92E-05
ASV3408,1.300978983,0.646611594,0.790019393,Root-Shoot,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,4.15E-05,3.53E-05,2.76E-05
ASV341,-12.23686497,3.55E-05,0.000273146,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Variovorax,5.09E-05,5.71E-06,0.001357222
ASV3410,-4.361391345,0.030997917,0.096242931,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,0,0,9.84E-05
ASV3412,0.94617569,0.614470587,0.765063753,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,mle1-27,NA,0.000147004,2.38E-05,4.13E-06
ASV3413,-0.712092213,0.72632992,0.848386268,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,0.000261826,5.39E-06,9.59E-06
ASV3414,-3.431667867,0.009159087,0.035466517,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000100946,1.66E-05,3.42E-05
ASV3415,0.93475156,NA,NA,Root-Shoot,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,0,3.18E-05,2.85E-05
ASV3416,-4.013556865,0.037356416,0.11100298,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Ovatusbacter,0,2.96E-06,8.39E-05
ASV3417,-3.418817584,0.090737868,0.217517661,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,0,8.51E-06,6.78E-05
ASV3419,-2.805775603,0.107022683,0.245207782,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,NA,5.48E-05,1.24E-05,5.19E-05
ASV342,0.670599494,0.203018814,0.38181316,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,0.000967071,0.000596928,0.000301874
ASV3420,1.638561335,0.426801851,0.614880989,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,NA,7.06E-06,4.73E-05,1.50E-05
ASV3423,-0.244977076,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,TRA3-20,NA,0.000194406,1.57E-05,4.77E-06
ASV3424,0.855726536,0.660022086,0.800601043,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SC-I-84,NA,0.000216462,9.56E-06,8.48E-06
ASV3425,-0.306753232,0.779046709,0.882851086,Root-Shoot,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,NA,0.000190554,1.06E-05,8.51E-06
ASV3426,-4.670891233,0.000942705,0.005106362,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,5.05E-06,1.02E-05,6.51E-05
ASV3427,-4.284353499,1.69E-07,1.88E-06,Root-Shoot,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,NA,NA,0,1.48E-06,8.66E-05
ASV3428,-0.615187192,0.653494772,0.795585698,Root-Shoot,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,NA,NA,0.000163013,8.61E-06,5.90E-06
ASV3429,-0.238455977,0.878411831,0.947136284,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,0.000191405,1.55E-05,1.57E-05
ASV343,-1.572471021,0.116514248,0.261605068,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,0.00020394,0.000337928,0.000820011
ASV3430,-2.187627773,NA,NA,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,0.000131028,9.20E-06,3.13E-05
ASV3432,3.385497089,0.231803226,0.418390414,Root-Shoot,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,0,6.67E-05,0
ASV3433,0.750627356,0.725880309,0.848245576,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,0,6.64E-05,1.30E-05
ASV3434,0.219079959,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,0,3.80E-05,2.54E-05
ASV3436,-0.173004503,0.908360205,0.967747421,Root-Shoot,Bacteria,Chloroflexi,TK10,NA,NA,NA,0.000212427,6.46E-06,6.24E-06
ASV3437,0.577676449,0.792952413,0.891552516,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,NA,NA,0,8.53E-05,1.18E-05
ASV344,1.270920467,0.394635594,0.586068824,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,0,0.000704432,0.000303658
ASV3440,2.434372653,0.215230876,0.397285518,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,0,6.01E-05,7.65E-06
ASV3441,0.097095155,NA,NA,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,9.39E-05,2.38E-05,7.17E-06
ASV3442,-0.195999102,0.949878354,0.993005992,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Krasilnikovia,0.000273289,4.74E-06,4.23E-06
ASV3443,1.806426171,0.473945488,0.654971188,Root-Shoot,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus,0,6.84E-05,2.31E-05
ASV3444,-1.654639492,NA,NA,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,NA,0,3.39E-05,4.04E-05
ASV3445,7.677749796,4.96E-05,0.000372037,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,NA,NA,3.10E-06,6.67E-05,1.00E-05
ASV3446,2.209423556,0.298216626,0.490743452,Root-Shoot,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,NA,NA,0,0.000139505,0
ASV3448,0.451119746,0.669884286,0.806830137,Root-Shoot,Bacteria,Chloroflexi,Ktedonobacteria,C0119,NA,NA,4.69E-05,3.30E-05,2.41E-05
ASV3449,0.482417349,NA,NA,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,NA,2.45E-05,2.48E-05,7.55E-05
ASV345,2.664732617,0.060548545,0.16090085,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,0.001858071,0.000241624,4.80E-05
ASV3450,-2.260667356,0.130942811,0.284099873,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,2.01E-05,1.61E-05,5.84E-05
ASV3451,-4.844922878,0.046065715,0.130703383,Root-Shoot,Bacteria,Chloroflexi,Ktedonobacteria,C0119,NA,NA,6.40E-06,3.31E-05,3.78E-05
ASV3452,0.172564223,0.913534657,0.97121056,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,9.84E-05,2.05E-05,1.59E-05
ASV3453,2.574481826,0.149050005,0.311408557,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,0,5.51E-05,1.43E-06
ASV3454,-0.84798308,0.619394167,0.769057465,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax,0,3.69E-05,4.10E-05
ASV3455,-4.08233928,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Alkanibacter,0,1.06E-06,7.27E-05
ASV3458,1.369008035,NA,NA,Root-Shoot,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,0,4.59E-05,2.64E-05
ASV346,-0.171540369,0.771604321,0.877600942,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,A21b,NA,0.001756261,0.000352364,0.000299502
ASV3460,-0.109340965,0.946939678,0.991346078,Root-Shoot,Bacteria,Chloroflexi,TK10,NA,NA,NA,0.000159533,1.01E-05,1.01E-05
ASV3461,-1.396431924,0.483490941,0.662390301,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SC-I-84,NA,8.89E-05,2.01E-05,1.96E-05
ASV3465,0.013111149,0.991414022,1,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,3.75E-06,3.15E-05,3.82E-05
ASV3466,-0.191519102,0.945923566,0.99111406,Root-Shoot,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Aquisphaera,0.000294173,6.65E-06,3.29E-06
ASV3467,-3.309733888,0.049410128,0.1381393,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora,5.79E-05,2.96E-06,5.44E-05
ASV3468,1.225498205,0.63867357,0.78505213,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,0,4.32E-05,3.54E-05
ASV3469,9.908161247,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0,4.35E-05,2.14E-05
ASV347,-0.39942241,0.505938419,0.679241107,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,0.000794075,0.00042393,0.000581208
ASV3470,-3.637540427,0.102007708,0.236886065,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,0,6.02E-06,8.04E-05
ASV3472,3.800217061,0.137992962,0.294926696,Root-Shoot,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,3.45E-05,3.37E-05,2.59E-05
ASV3473,3.42301495,NA,NA,Root-Shoot,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,1959-1,0,6.74E-05,0
ASV3474,-0.302015206,0.824406047,0.911506761,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000230671,7.82E-06,9.27E-06
ASV3475,-0.135269624,0.919932602,0.975281833,Root-Shoot,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,8.75E-05,2.44E-05,3.58E-05
ASV348,-3.12789096,1.18E-06,1.17E-05,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,0.00024797,0.000142329,0.001166558
ASV3480,0.176196215,0.946449197,0.991166965,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.000192123,1.14E-05,6.98E-06
ASV3481,2.644975617,0.279121083,0.471738979,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,NA,0,5.53E-05,7.73E-06
ASV3482,2.387888516,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,5.46E-06,5.63E-05,8.84E-06
ASV3483,1.834972996,0.45862676,0.641455175,Root-Shoot,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,7.41E-05,3.87E-05,5.38E-06
ASV3485,9.230941563,0.0005064,0.002947469,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,0,5.21E-05,6.26E-06
ASV3486,-1.663007498,0.338755304,0.53514941,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,2.42E-05,1.89E-05,4.35E-05
ASV3487,-0.766270932,0.757434135,0.868286372,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,0.00011917,1.12E-05,1.18E-05
ASV349,-0.956233159,0.344769994,0.540844482,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,0.003135009,0.000121547,0.000158287
ASV3490,-1.85785112,0.451973283,0.636119688,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,2.05E-05,2.14E-05,5.75E-05
ASV3491,21.43055996,6.07E-12,1.20E-10,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,6.51E-05,5.25E-05,0
ASV3495,0.800749693,0.783390258,0.884758056,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000127826,1.16E-05,0
ASV3496,-0.589566649,0.687853899,0.819604438,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,0.000165441,6.87E-06,1.19E-05
ASV3497,2.621644129,0.16569278,0.332676505,Root-Shoot,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,9.30E-06,5.23E-05,9.28E-06
ASV3498,-1.824529894,0.160218249,0.325681269,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Curvibacter,0,2.00E-05,5.32E-05
ASV3499,6.771801547,0.021060685,0.070599246,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SC-I-84,NA,0.000133231,2.31E-05,4.66E-06
ASV35,3.968008511,0.00035502,0.002162855,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,1.64E-05,0.007264524,0.000631418
ASV350,-12.59508193,6.23E-28,4.79E-26,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,8.81E-05,1.68E-05,0.001290485
ASV3501,4.058154531,NA,NA,Root-Shoot,Bacteria,Chloroflexi,TK10,NA,NA,NA,0.000113596,1.04E-05,1.29E-05
ASV3502,-2.492064476,0.377463864,0.571938484,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,0.000126408,1.16E-06,4.23E-05
ASV3504,-0.591118422,NA,NA,Root-Shoot,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Bryobacter,0.00013632,4.49E-06,8.82E-07
ASV3505,0.312749986,0.829216112,0.914883428,Root-Shoot,Bacteria,Chloroflexi,Ktedonobacteria,C0119,NA,NA,0.000100578,2.49E-05,2.14E-05
ASV3506,0.089329633,0.970136728,1,Root-Shoot,Bacteria,Chloroflexi,NA,NA,NA,NA,0.000155221,5.48E-06,1.43E-06
ASV3509,0.65460974,0.61551303,0.766081588,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,0.000115086,1.95E-05,5.64E-06
ASV351,-6.164523827,5.33E-08,6.30E-07,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,9.14E-06,2.71E-05,0.001438386
ASV3510,0.831128944,0.698895186,0.827975127,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,RCP2-54,NA,NA,0.00015792,8.53E-06,2.44E-06
ASV3512,0.503903886,0.785027767,0.885927986,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,8.96E-05,2.67E-05,1.15E-05
ASV3513,-4.289231355,0.047296584,0.133461044,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Blfdi19,NA,0,0,7.79E-05
ASV3515,-0.454970615,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,1.54E-05,2.87E-05,2.53E-05
ASV3516,8.169162921,0.008701081,0.034032062,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,0,4.73E-05,6.42E-06
ASV3517,0.832764433,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,0,2.91E-05,1.72E-05
ASV3518,-0.827767131,0.394185704,0.585983757,Root-Shoot,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,0.000130068,1.21E-05,1.99E-05
ASV3519,0.487361571,NA,NA,Root-Shoot,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,0.000121129,4.59E-05,9.42E-06
ASV352,0.24689553,0.72465475,0.847101516,Root-Shoot,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,0.001359389,0.00046318,0.00040006
ASV3520,-2.0439885,0.191643113,0.366640164,Root-Shoot,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,NA,0.000116083,9.45E-06,2.50E-05
ASV3521,1.493452242,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rubrivivax,0,6.64E-05,3.14E-06
ASV3523,2.198866509,0.377826215,0.572151113,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,NA,0,4.82E-05,1.50E-05
